jobid,emailid,business_unit_id,fromname,fromemail,schedtime,pickuptime,deliveredtime,eventid,ismultipart,jobtype,jobstatus,modifiedby,modifieddate,emailname,emailsubject,iswrapped,category,bccemail,createddate,ipaddress,salesforcetotalsubscribercount,salesforceerrorsubscribercount,sendtype,dynamicemailsubject,suppresstracking,sendclassificationtype,sendclassification,resolvelinkswithcurrentdata,emailsenddefinition,deduplicatebyemail,triggerersenddefinitionobjectid,triggeredsendcustomerkey,datekey,hour
4373,656,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,,2020-04-22 08:41:00.0,,true,,New,0,2020-04-22 08:40:46.017,Purch_Withdrawn_03_Agent,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '449')=%%                                                                                                                                    ",true,dba994d1-90bd-4435-804a-b16b0cf84b7f_V1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,0EC29712-A784-EA11-A2EB-1402EC8CA195,1322,2020-04-22,9
4374,645,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,,2020-04-22 08:41:00.0,,true,,New,0,2020-04-22 08:40:46.017,Purch_Withdrawn_03_HS,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '450')=%%                                                                                                                                    ",true,dba994d1-90bd-4435-804a-b16b0cf84b7f_V1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,0FC29712-A784-EA11-A2EB-1402EC8CA195,1323,2020-04-22,9
4375,682,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,,2020-04-22 08:41:00.0,,true,,New,0,2020-04-22 08:40:46.11,Purchase_Withdrawn_04_Challenger,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '484')=%%                                                                                                                                    ",true,dba994d1-90bd-4435-804a-b16b0cf84b7f_V1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,16C29712-A784-EA11-A2EB-1402EC8CA195,1324,2020-04-22,9
4376,694,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,,2020-04-22 08:41:00.0,,true,,New,0,2020-04-22 08:40:46.123,Purchase_Withdrawn_05_Challenger,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '485')=%%                                                                                                                                    ",true,dba994d1-90bd-4435-804a-b16b0cf84b7f_V1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,1BC29712-A784-EA11-A2EB-1402EC8CA195,1325,2020-04-22,9
4377,675,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,,2020-04-22 08:41:00.0,,true,,New,0,2020-04-22 08:40:46.157,Purchase_Withdrawn_06,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '445')=%%                                                                                                                                    ",true,dba994d1-90bd-4435-804a-b16b0cf84b7f_V1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,1FC29712-A784-EA11-A2EB-1402EC8CA195,1326,2020-04-22,9
4378,702,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,,2020-04-22 08:41:00.0,,true,,New,0,2020-04-22 08:40:46.157,Purchase_Withdrawn_06_Challenger,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '486')=%%                                                                                                                                    ",true,dba994d1-90bd-4435-804a-b16b0cf84b7f_V1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,21C29712-A784-EA11-A2EB-1402EC8CA195,1327,2020-04-22,9
4379,620,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,2020-04-22 08:41:00.0,,,true,,New,0,2020-04-22 08:40:48.093,Purchase_Withdrawn_01,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '444')=%%                                                                                                                                    ",true,Version 1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,E7FD760C-A784-EA11-A2EB-1402EC8CA195,1318,2020-04-22,9
4380,704,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,2020-04-22 08:41:00.0,,,true,,New,0,2020-04-22 08:40:46.313,Purchase_Withdrawn_01_Challenger,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '481')=%%                                                                                                                                    ",true,Version 1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,EAFD760C-A784-EA11-A2EB-1402EC8CA195,1319,2020-04-22,9
4381,701,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,2020-04-22 08:41:00.0,,,true,,New,0,2020-04-22 08:40:46.313,Purchase_Withdrawn_02_Challenger,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '483')=%%                                                                                                                                    ",true,Version 1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,09C29712-A784-EA11-A2EB-1402EC8CA195,1321,2020-04-22,9
4382,644,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,2020-04-22 08:41:00.0,,,true,,New,0,2020-04-22 08:40:46.313,Purchase_Withdrawn_02,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '446')=%%                                                                                                                                    ",true,Version 1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,08C29712-A784-EA11-A2EB-1402EC8CA195,1320,2020-04-22,9
4383,656,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,2020-04-22 08:41:00.0,,,true,,New,0,2020-04-22 08:40:46.313,Purch_Withdrawn_03_Agent,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '449')=%%                                                                                                                                    ",true,Version 1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,0EC29712-A784-EA11-A2EB-1402EC8CA195,1322,2020-04-22,9
4384,645,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,2020-04-22 08:41:00.0,,,true,,New,0,2020-04-22 08:40:46.313,Purch_Withdrawn_03_HS,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '450')=%%                                                                                                                                    ",true,Version 1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,0FC29712-A784-EA11-A2EB-1402EC8CA195,1323,2020-04-22,9
4385,682,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,2020-04-22 08:41:00.0,,,true,,New,0,2020-04-22 08:40:46.313,Purchase_Withdrawn_04_Challenger,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '484')=%%                                                                                                                                    ",true,Version 1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,16C29712-A784-EA11-A2EB-1402EC8CA195,1324,2020-04-22,9
4386,694,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,2020-04-22 08:41:00.0,,,true,,New,0,2020-04-22 08:40:46.313,Purchase_Withdrawn_05_Challenger,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '485')=%%                                                                                                                                    ",true,Version 1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,1BC29712-A784-EA11-A2EB-1402EC8CA195,1325,2020-04-22,9
4387,675,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,2020-04-22 08:41:00.0,,,true,,New,0,2020-04-22 08:40:46.47,Purchase_Withdrawn_06,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '445')=%%                                                                                                                                    ",true,Version 1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,1FC29712-A784-EA11-A2EB-1402EC8CA195,1326,2020-04-22,9
4388,702,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-22 08:40:00.0,2020-04-22 08:41:00.0,,,true,,New,0,2020-04-22 08:40:46.313,Purchase_Withdrawn_06_Challenger,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '486')=%%                                                                                                                                    ",true,Version 1,,2020-04-22 08:40:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,,false,21C29712-A784-EA11-A2EB-1402EC8CA195,1327,2020-04-22,9
4424,405,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-23 10:02:00.0,2020-04-23 10:03:00.0,2020-04-23 10:03:00.0,,true,MULTIPLE_SEND,New,0,2020-04-23 10:02:48.513,Auto_Purchase_LoanEstimate_FollowUp,"%%[ var @SUBJECT SET @SUBJECT = Replace(Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '473'), 'FIRSTNAME', CLIENTFIRSTNAME) ]%%%%=v(@SUBJECT)=%%                                              ",true,my tracking,,2020-04-23 10:02:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLMRP,false,10028,true,,,2020-04-23,10
4426,596,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-23 11:04:00.0,2020-04-23 11:05:00.0,2020-04-23 11:05:00.0,,true,MULTIPLE_SEND,New,0,2020-04-23 11:04:58.54,EGL_Mortgage_Process_Survey_CC,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '478')=%%                                                                                                                                    ",true,my tracking,,2020-04-23 11:04:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,10031,true,,,2020-04-23,12
4430,719,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-23 13:28:00.0,2020-04-23 13:29:00.0,2020-04-23 13:29:00.0,,true,,New,0,2020-04-23 13:28:36.347,Servicing_Auto_CaliSuppTax_NonEscrow,"[Test]:%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '304')=%%                                                                                                                             ",true,Test Send Emails,,2020-04-23 13:28:00.0,,0,0,ExactTargetSend,,true,Default Commercial,131,false,,false,,,2020-04-23,14
4431,718,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-23 13:31:00.0,2020-04-23 13:32:00.0,2020-04-23 13:32:00.0,,true,,New,0,2020-04-23 13:31:37.78,Servicing_CaliSuppTax_Escrow,"[Test]:%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '303')=%%                                                                                                                             ",true,Test Send Emails,,2020-04-23 13:31:00.0,,0,0,ExactTargetSend,,true,Default Commercial,131,false,,false,,,2020-04-23,14
4419,642,100028400,Quicken Loans,QuickenLoans@t.quickenloans.com,2020-04-23 08:06:00.0,2020-04-23 08:07:00.0,2020-04-23 08:07:00.0,,true,MULTIPLE_SEND,New,0,2020-04-23 08:06:38.44,ELCS_A2C_Relocation_Email1,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '97')=%%                                                                                                                                     ",true,my tracking,,2020-04-23 08:06:00.0,,0,0,ExactTargetSend,,false,Default Commercial,Default Commercial,false,10032,true,,,2020-04-23,8
4420,251,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-23 08:16:00.0,2020-04-23 08:17:00.0,2020-04-23 08:17:00.0,,true,MULTIPLE_SEND,New,0,2020-04-23 08:16:54.293,Auto_Folder_Followup,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '471')=%%                                                                                                                                    ",true,my tracking,,2020-04-23 08:16:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLMRP,false,10017,true,,,2020-04-23,9
4421,291,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-23 08:31:00.0,2020-04-23 08:32:00.0,2020-04-23 08:32:00.0,,true,MULTIPLE_SEND,New,0,2020-04-23 08:31:47.977,Birthday_Campaign,"Happy Birthday, %%=ProperCase(LegalFirstName)=%%!                                                                                                                                                       ",true,my tracking,,2020-04-23 08:31:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,10019,true,,,2020-04-23,9
4446,405,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-24 10:02:00.0,2020-04-24 10:03:00.0,2020-04-24 10:03:00.0,,true,MULTIPLE_SEND,New,0,2020-04-24 10:02:48.207,Auto_Purchase_LoanEstimate_FollowUp,"%%[ var @SUBJECT SET @SUBJECT = Replace(Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '473'), 'FIRSTNAME', CLIENTFIRSTNAME) ]%%%%=v(@SUBJECT)=%%                                              ",true,my tracking,,2020-04-24 10:02:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLMRP,false,10028,true,,,2020-04-24,10
4447,596,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-24 11:04:00.0,2020-04-24 11:05:00.0,2020-04-24 11:05:00.0,,true,MULTIPLE_SEND,New,0,2020-04-24 11:04:51.02,EGL_Mortgage_Process_Survey_CC,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '478')=%%                                                                                                                                    ",true,my tracking,,2020-04-24 11:04:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,10031,true,,,2020-04-24,11
4437,642,100028400,Quicken Loans,QuickenLoans@t.quickenloans.com,2020-04-24 08:05:00.0,2020-04-24 08:06:00.0,2020-04-24 08:06:00.0,,true,MULTIPLE_SEND,New,0,2020-04-24 08:05:41.897,ELCS_A2C_Relocation_Email1,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '97')=%%                                                                                                                                     ",true,my tracking,,2020-04-24 08:05:00.0,,0,0,ExactTargetSend,,false,Default Commercial,Default Commercial,false,10032,true,,,2020-04-24,9
4438,251,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-24 08:17:00.0,2020-04-24 08:18:00.0,2020-04-24 08:18:00.0,,true,MULTIPLE_SEND,New,0,2020-04-24 08:17:52.55,Auto_Folder_Followup,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '471')=%%                                                                                                                                    ",true,my tracking,,2020-04-24 08:17:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLMRP,false,10017,true,,,2020-04-24,9
4439,291,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-24 08:17:00.0,2020-04-24 08:18:00.0,2020-04-24 08:18:00.0,,true,MULTIPLE_SEND,New,0,2020-04-24 08:17:47.33,Birthday_Campaign,"Happy Birthday, %%=ProperCase(LegalFirstName)=%%!                                                                                                                                                       ",true,my tracking,,2020-04-24 08:17:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,10019,true,,,2020-04-24,9
4455,405,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-25 10:02:00.0,2020-04-25 10:03:00.0,2020-04-25 10:03:00.0,,true,MULTIPLE_SEND,New,0,2020-04-25 10:02:50.633,Auto_Purchase_LoanEstimate_FollowUp,"%%[ var @SUBJECT SET @SUBJECT = Replace(Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '473'), 'FIRSTNAME', CLIENTFIRSTNAME) ]%%%%=v(@SUBJECT)=%%                                              ",true,my tracking,,2020-04-25 10:02:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLMRP,false,10028,true,,,2020-04-25,10
4456,596,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-25 11:05:00.0,2020-04-25 11:06:00.0,2020-04-25 11:06:00.0,,true,MULTIPLE_SEND,New,0,2020-04-25 11:06:01.63,EGL_Mortgage_Process_Survey_CC,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '478')=%%                                                                                                                                    ",true,my tracking,,2020-04-25 11:05:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,10031,true,,,2020-04-25,12
4452,642,100028400,Quicken Loans,QuickenLoans@t.quickenloans.com,2020-04-25 08:05:00.0,2020-04-25 08:06:00.0,2020-04-25 08:06:00.0,,true,MULTIPLE_SEND,New,0,2020-04-25 08:05:41.217,ELCS_A2C_Relocation_Email1,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '97')=%%                                                                                                                                     ",true,my tracking,,2020-04-25 08:05:00.0,,0,0,ExactTargetSend,,false,Default Commercial,Default Commercial,false,10032,true,,,2020-04-25,8
4453,251,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-25 08:17:00.0,2020-04-25 08:18:00.0,2020-04-25 08:18:00.0,,true,MULTIPLE_SEND,New,0,2020-04-25 08:17:52.9,Auto_Folder_Followup,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '471')=%%                                                                                                                                    ",true,my tracking,,2020-04-25 08:17:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLMRP,false,10017,true,,,2020-04-25,9
4454,291,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-25 08:17:00.0,2020-04-25 08:18:00.0,2020-04-25 08:18:00.0,,true,MULTIPLE_SEND,New,0,2020-04-25 08:17:44.51,Birthday_Campaign,"Happy Birthday, %%=ProperCase(LegalFirstName)=%%!                                                                                                                                                       ",true,my tracking,,2020-04-25 08:17:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,10019,true,,,2020-04-25,9
4460,405,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-26 10:01:00.0,2020-04-26 10:02:00.0,2020-04-26 10:02:00.0,,true,MULTIPLE_SEND,New,0,2020-04-26 10:01:40.657,Auto_Purchase_LoanEstimate_FollowUp,"%%[ var @SUBJECT SET @SUBJECT = Replace(Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '473'), 'FIRSTNAME', CLIENTFIRSTNAME) ]%%%%=v(@SUBJECT)=%%                                              ",true,my tracking,,2020-04-26 10:01:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLMRP,false,10028,true,,,2020-04-26,10
4461,596,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-26 11:05:00.0,,,,true,MULTIPLE_SEND,New,0,2020-04-26 11:04:30.53,EGL_Mortgage_Process_Survey_CC,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '478')=%%                                                                                                                                    ",true,my tracking,,2020-04-26 11:05:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,10031,true,,,2020-04-26,11
4457,642,100028400,Quicken Loans,QuickenLoans@t.quickenloans.com,2020-04-26 08:07:00.0,2020-04-26 08:08:00.0,2020-04-26 08:08:00.0,,true,MULTIPLE_SEND,New,0,2020-04-26 08:07:46.65,ELCS_A2C_Relocation_Email1,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '97')=%%                                                                                                                                     ",true,my tracking,,2020-04-26 08:07:00.0,,0,0,ExactTargetSend,,false,Default Commercial,Default Commercial,false,10032,true,,,2020-04-26,9
4458,251,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-26 08:17:00.0,2020-04-26 08:18:00.0,2020-04-26 08:18:00.0,,true,MULTIPLE_SEND,New,0,2020-04-26 08:17:53.32,Auto_Folder_Followup,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '471')=%%                                                                                                                                    ",true,my tracking,,2020-04-26 08:17:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLMRP,false,10017,true,,,2020-04-26,9
4459,291,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-26 08:17:00.0,2020-04-26 08:18:00.0,2020-04-26 08:18:00.0,,true,MULTIPLE_SEND,New,0,2020-04-26 08:17:47.49,Birthday_Campaign,"Happy Birthday, %%=ProperCase(LegalFirstName)=%%!                                                                                                                                                       ",true,my tracking,,2020-04-26 08:17:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,10019,true,,,2020-04-26,9
4478,405,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-27 10:02:00.0,2020-04-27 10:03:00.0,2020-04-27 10:03:00.0,,true,MULTIPLE_SEND,New,0,2020-04-27 10:02:50.483,Auto_Purchase_LoanEstimate_FollowUp,"%%[ var @SUBJECT SET @SUBJECT = Replace(Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '473'), 'FIRSTNAME', CLIENTFIRSTNAME) ]%%%%=v(@SUBJECT)=%%                                              ",true,my tracking,,2020-04-27 10:02:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLMRP,false,10028,true,,,2020-04-27,10
4492,596,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-27 11:05:00.0,2020-04-27 11:06:00.0,2020-04-27 11:06:00.0,,true,MULTIPLE_SEND,New,0,2020-04-27 11:05:57.65,EGL_Mortgage_Process_Survey_CC,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '478')=%%                                                                                                                                    ",true,my tracking,,2020-04-27 11:05:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,10031,true,,,2020-04-27,11
4509,734,100028400,Rocket Mortgage,QuickenLoans@e.QuickenLoans.com,2020-04-27 13:39:00.0,2020-04-27 13:40:00.0,2020-04-27 13:40:00.0,,true,,New,0,2020-04-27 13:39:41.717,Auto_Withdrawn_RocketHQ_NoBanker,"[Prod]:%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '133')=%%                                                                                                                             ",true,Test Send Emails,,2020-04-27 13:39:00.0,,0,0,ExactTargetSend,,true,Default Commercial,Default Commercial,false,,false,,,2020-04-27,14
4464,642,100028400,Quicken Loans,QuickenLoans@t.quickenloans.com,2020-04-27 08:06:00.0,2020-04-27 08:07:00.0,2020-04-27 08:07:00.0,,true,MULTIPLE_SEND,New,0,2020-04-27 08:06:44.97,ELCS_A2C_Relocation_Email1,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '97')=%%                                                                                                                                     ",true,my tracking,,2020-04-27 08:06:00.0,,0,0,ExactTargetSend,,false,Default Commercial,Default Commercial,false,10032,true,,,2020-04-27,9
4467,251,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-27 08:17:00.0,2020-04-27 08:18:00.0,2020-04-27 08:18:00.0,,true,MULTIPLE_SEND,New,0,2020-04-27 08:17:55.08,Auto_Folder_Followup,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '471')=%%                                                                                                                                    ",true,my tracking,,2020-04-27 08:17:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLMRP,false,10017,true,,,2020-04-27,9
4473,291,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-27 08:32:00.0,2020-04-27 08:33:00.0,2020-04-27 08:33:00.0,,true,MULTIPLE_SEND,New,0,2020-04-27 08:32:38.807,Birthday_Campaign,"Happy Birthday, %%=ProperCase(LegalFirstName)=%%!                                                                                                                                                       ",true,my tracking,,2020-04-27 08:32:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,10019,true,,,2020-04-27,9
4532,405,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-28 10:16:00.0,2020-04-28 10:17:00.0,2020-04-28 10:17:00.0,,true,MULTIPLE_SEND,New,0,2020-04-28 10:16:46.627,Auto_Purchase_LoanEstimate_FollowUp,"%%[ var @SUBJECT SET @SUBJECT = Replace(Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '473'), 'FIRSTNAME', CLIENTFIRSTNAME) ]%%%%=v(@SUBJECT)=%%                                              ",true,my tracking,,2020-04-28 10:16:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLMRP,false,10028,true,,,2020-04-28,11
4534,596,100028400,Quicken Loans,QuickenLoans@e.QuickenLoans.com,2020-04-28 11:05:00.0,2020-04-28 11:06:00.0,2020-04-28 11:06:00.0,,true,MULTIPLE_SEND,New,0,2020-04-28 11:05:41.513,EGL_Mortgage_Process_Survey_CC,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '478')=%%                                                                                                                                    ",true,my tracking,,2020-04-28 11:05:00.0,,0,0,ExactTargetSend,,false,Default Commercial,QLHP,false,10031,true,,,2020-04-28,12
4549,748,100028400,,QuickenLoans@e.QuickenLoans.com,2020-04-28 14:16:00.0,2020-04-28 14:17:00.0,2020-04-28 14:17:00.0,,true,,New,0,2020-04-28 14:16:36.617,ELCS_Purch_A2P_01,"[Test]:%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '111')=%%                                                                                                                             ",true,Test Send Emails,,2020-04-28 14:16:00.0,,0,0,ExactTargetSend,,true,Default Commercial,BP,false,,false,,,2020-04-28,15
4551,748,100028400,,QuickenLoans@e.QuickenLoans.com,2020-04-28 14:19:00.0,2020-04-28 14:20:00.0,2020-04-28 14:20:00.0,,true,,New,0,2020-04-28 14:19:38.38,ELCS_Purch_A2P_01,"[Test]:%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '111')=%%                                                                                                                             ",true,Test Send Emails,,2020-04-28 14:19:00.0,,0,0,ExactTargetSend,,true,Default Commercial,BP,false,,false,,,2020-04-28,15
4516,740,100028400,,QuickenLoans@e.QuickenLoans.com,2020-04-28 07:44:00.0,2020-04-28 07:45:00.0,2020-04-28 07:45:00.0,,true,,New,0,2020-04-28 07:44:39.477,ELCS_Servicing_Refi_A2C_Email1,"[Prod]:%%=ContentBlockbyKey(""tELCS_SRV_Refi_A2C_Email1_subject"")=%%                                                                                                                                     ",true,Test Send Emails,,2020-04-28 07:44:00.0,,0,0,ExactTargetSend,,true,Default Commercial,Default Commercial,false,,false,,,2020-04-28,8
4523,642,100028400,Quicken Loans,QuickenLoans@t.quickenloans.com,2020-04-28 08:06:00.0,2020-04-28 08:07:00.0,2020-04-28 08:07:00.0,,true,MULTIPLE_SEND,New,0,2020-04-28 08:06:44.553,ELCS_A2C_Relocation_Email1,"%%=Lookup('ENT.MCO_NS_Email_DefaultVars', 'SUBJECT', 'ID', '97')=%%                                                                                                                                     ",true,my tracking,,2020-04-28 08:06:00.0,,0,0,ExactTargetSend,,false,Default Commercial,Default Commercial,false,10032,true,,,2020-04-28,8
